"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT08"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-26","2.91","0.00","0.0","0.0","43","47","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-27","5.82","0.00","0.0","0.0","44","54","37",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-28","5.37","0.00","0.0","0.0","45","52","37",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-29","8.28","0.03","0.0","0.0","43","48","37","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-30","9.17","0.02","0.0","0.0","44","45","40","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-31","11.18","0.00","0.0","0.0","41","44","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-01","15.43","0.00","0.0","0.0","36","43","29",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-02","13.87","0.01","0.0","0.0","38","44","32",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-03","8.50","0.70","0.0","0.0","37","40","34","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-04","8.72","0.94","0.0","0.0","41","46","37","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-05","10.96","0.82","2.0","0.0","39","41","33","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-06","9.40","0.65","5.1","3.9","33","37","30","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-07","7.16","0.01","0.0","3.9","35","38","30",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-08","6.49","0.70","0.0","2.0","36","40","34","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-09","13.20","1.63","0.0","0.0","44","56","39","    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-10","17.22","0.02","0.0","0.0","47","48","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-11","7.83","0.00","0.0","0.0","41","49","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-12","5.59","0.00","0.0","0.0","41","51","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-13","8.28","0.00","0.0","0.0","42","57","35",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-14","4.03","0.23","0.0","0.0","45","58","36","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-15","7.83","1.63","0.0","0.0","49","54","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-16","10.51","0.50","0.0","0.0","51","53","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-17","9.84","0.01","0.0","0.0","48","56","42",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-18","8.28","0.15","0.0","0.0","44","45","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-19","8.50","0.06","0.0","0.0","44","47","40",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-20","6.71","0.20","0.0","0.0","43","45","40","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-21","7.38","0.07","0.0","0.0","43","48","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-22","4.92","0.00","0.0","0.0","41","46","35",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-23","3.80","0.01","0.0","0.0","38","44","34","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-24","4.03","0.00","0.0","0.0","37","47","32",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-25","7.16","0.01","0.0","0.0","39","44","32",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-26","7.38","0.33","0.0","0.0","39","41","35","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-27","8.50","0.16","0.1","0.0","38","41","33","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-28","8.72","0.01","0.0","0.0","37","47","33","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-01","13.87","0.02","0.0","0.0","44","49","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-02","10.51","0.09","0.0","0.0","44","47","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-03","14.09","0.36","0.0","0.0","47","51","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-04","7.61","0.04","0.0","0.0","41","46","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-05","13.42","0.00","0.0","0.0","40","45","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-06","13.42","0.00","0.0","0.0","38","43","35",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-07","8.72","0.75","0.0","0.0","37","42","35","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-08","10.74","0.13","0.0","0.0","41","43","37","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-09","6.04","0.70","0.0","0.0","39","49","39","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-10","12.53","0.03","0.0","0.0","48","52","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-11","10.74","0.37","0.0","0.0","45","53","40","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-12","7.16","0.02","0.0","0.0","48","53","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-13","5.59","0.65","0.0","0.0","50","53","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-14","10.51","0.39","0.0","0.0","52","57","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-15","7.16","0.81","0.0","0.0","50","50","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-16","10.29","0.00","0.0","0.0","45","52","39",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-17","4.92","0.68","0.0","0.0","43","53","37","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-18","13.65","0.34","0.0","0.0","48","57","35","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-19","9.62","0.00","0.0","0.0","42","53","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-20","11.18","0.01","0.0","0.0","45","54","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-21","5.82","0.20","0.0","0.0","49","56","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-22","13.42","0.02","0.0","0.0","51","56","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-23","7.83","0.26","0.0","0.0","46","58","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-24","10.96","0.24","0.0","0.0","49","54","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-25","10.51","0.01","0.0","0.0","47","52","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-26","3.80","0.38","0.0","0.0","46","49","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-27","12.08","0.17","0.0","0.0","47","53","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-28","11.18","0.14","0.0","0.0","47","53","44",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-29","13.65","0.51","0.0","0.0","49","55","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-30","6.49","0.00","0.0","0.0","47","54","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-31","4.25","0.00","0.0","0.0","47","56","37","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-01","7.61","0.04","0.0","0.0","50","56","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-02","7.83","0.04","0.0","0.0","48","55","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-03","4.92","0.00","0.0","0.0","46","53","40",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-04","5.14","0.12","0.0","0.0","49","61","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-05","6.71","0.46","0.0","0.0","51","54","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-06","9.62","0.26","0.0","0.0","51","60","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-07","16.11","0.10","0.0","0.0","53","59","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-08","12.75","0.01","0.0","0.0","47","52","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-09","6.49","0.00","0.0","0.0","46","56","39",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-10","10.96","0.38","0.0","0.0","49","53","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-11","10.51","0.02","0.0","0.0","46","57","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-12","8.28","0.85","0.0","0.0","51","59","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-13","10.51","0.08","0.0","0.0","49","54","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-14","12.30","0.01","0.0","0.0","46","52","42",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-15","9.17","0.00","0.0","0.0","47","57","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-16","11.63","0.00","0.0","0.0","52","66","42",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-17","8.72","0.07","0.0","0.0","57","60","50","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-18","8.28","0.48","0.0","0.0","52","60","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-19","7.16","0.35","0.0","0.0","51","56","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-20","9.40","0.01","0.0","0.0","50","58","44",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-21","8.28","0.00","0.0","0.0","52","66","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-22","9.62","0.07","0.0","0.0","60","63","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-23","7.38","0.49","0.0","0.0","51","53","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-24","8.28","0.06","0.0","0.0","48","57","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-25","8.72","0.05","0.0","0.0","51","56","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-26","14.76","0.00","0.0","0.0","51","58","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-27","9.40","0.04","0.0","0.0","48","56","44",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-28","5.37","0.00","0.0","0.0","49","59","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-29","6.71","0.14","0.0","0.0","51","57","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-04-30","8.28","0.08","0.0","0.0","50","56","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-01","5.82","0.03","0.0","0.0","48","50","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-02","4.25","0.13","0.0","0.0","51","61","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-03","6.04","0.11","0.0","0.0","59","74","55","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-04","6.26","0.44","0.0","0.0","62","76","53","    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-05","12.97","0.25","0.0","0.0","58","59","46","    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-06","6.71","0.02","0.0","0.0","50","60","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-07","7.38","0.00","0.0","0.0","51","62","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-08","6.71","0.00","0.0","0.0","54","64","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-09","5.59","0.00","0.0","0.0","56","70","47",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-10","5.82","0.00","0.0","0.0","58","71","51",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-11","7.83","0.47","0.0","0.0","58","60","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-12","6.04","0.16","0.0","0.0","48","54","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-13","10.29","0.03","0.0","0.0","49","57","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-14","10.51","0.04","0.0","0.0","51","59","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-15","9.40","0.33","0.0","0.0","50","52","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-16","10.07","0.15","0.0","0.0","47","54","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-17","6.71","0.00","0.0","0.0","50","60","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-18","3.80","0.00","0.0","0.0","54","64","48",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-19","5.82","0.00","0.0","0.0","59","71","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-20","6.26","0.00","0.0","0.0","62","72","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-21","8.28","0.00","0.0","0.0","64","76","52",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-22","7.83","0.00","0.0","0.0","68","83","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-23","7.38","0.00","0.0","0.0","70","78","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-24","6.04","0.00","0.0","0.0","56","63","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-25","6.49","0.00","0.0","0.0","57","70","47",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-26","5.82","0.00","0.0","0.0","64","81","51",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-27","4.92","0.00","0.0","0.0","70","86","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-28","6.26","0.00","0.0","0.0","71","86","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-29","6.93","0.00","0.0","0.0","63","74","52","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-30","6.93","0.01","0.0","0.0","58","58","52","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-05-31","6.71","0.11","0.0","0.0","58","72","52","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-01","9.40","0.02","0.0","0.0","61","67","56","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-02","6.93","0.00","0.0","0.0","60","73","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-03","6.26","0.00","0.0","0.0","61","67","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-04","5.82","0.00","0.0","0.0","58","67","52",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-05","8.50","0.00","0.0","0.0","60","74","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-06","6.71","0.00","0.0","0.0","65","84","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-07","6.93","0.03","0.0","0.0","68","79","56","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-08","9.84","0.31","0.0","0.0","61","63","54","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-09","7.16","0.05","0.0","0.0","56","63","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-10","6.93","0.00","0.0","0.0","55","67","48",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-11","5.82","0.00","0.0","0.0","58","70","52",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-12","9.40","0.00","0.0","0.0","59","64","52",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-13","10.29","0.00","0.0","0.0","57","65","52",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-14","6.04","0.00","0.0","0.0","57","65","51",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-15","9.62","1.05","0.0","0.0","58","61","53","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-16","10.51","0.00","0.0","0.0","59","68","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-17","4.70","0.06","0.0","0.0","58","63","51","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-18","6.26","0.00","0.0","0.0","59","71","55","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-19","6.71","0.00","0.0","0.0","63","74","56","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-20","11.18","0.00","0.0","0.0","65","73","56","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-21","10.07","0.00","0.0","0.0","60","69","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-22","9.17","0.00","0.0","0.0","62","75","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-23","9.62","0.00","0.0","0.0","67","81","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-24","9.62","0.00","0.0","0.0","73","89","61",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-25","6.93","0.00","0.0","0.0","79","96","64",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-26","8.72","0.00","0.0","0.0","70","72","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-27","6.26","0.00","0.0","0.0","60","71","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-28","8.50","0.00","0.0","0.0","61","68","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-29","6.49","0.00","0.0","0.0","62","78","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-06-30","6.93","0.00","0.0","0.0","69","86","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-01","6.49","0.00","0.0","0.0","64","72","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-02","4.92","0.00","0.0","0.0","62","77","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-03","6.49","0.00","0.0","0.0","64","70","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-04","7.61","0.00","0.0","0.0","64","78","53",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-05","5.82","0.00","0.0","0.0","69","85","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-06","5.59","0.00","0.0","0.0","70","85","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-07","8.50","0.00","0.0","0.0","67","72","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-08","8.28","0.00","0.0","0.0","67","81","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-09","6.26","0.00","0.0","0.0","69","80","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-10","7.61","0.00","0.0","0.0","66","73","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-11","6.04","0.00","0.0","0.0","62","75","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-12","4.25","0.00","0.0","0.0","64","78","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-13","7.61","0.00","0.0","0.0","66","75","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-14","6.71","0.00","0.0","0.0","65","79","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-15","7.38","0.00","0.0","0.0","66","77","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-16","8.95","0.00","0.0","0.0","63","72","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-17","8.28","0.00","0.0","0.0","65","78","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-18","5.37","0.00","0.0","0.0","68","82","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-19","6.04","0.00","0.0","0.0","66","78","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-20","10.51","0.00","0.0","0.0","66","74","59",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-21","4.92","0.00","0.0","0.0","65","78","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-22","7.61","0.00","0.0","0.0","70","85","63",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-23","10.29","0.00","0.0","0.0","70","76","62",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-24","8.50","0.00","0.0","0.0","68","82","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-25","7.16","0.00","0.0","0.0","72","87","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-26","4.70","0.00","0.0","0.0","70","84","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-27","6.71","0.00","0.0","0.0","65","70","57","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-28","7.16","0.00","0.0","0.0","65","79","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-29","5.82","0.00","0.0","0.0","67","81","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-30","7.61","0.00","0.0","0.0","68","80","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-07-31","10.51","0.00","0.0","0.0","70","85","60",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-01","8.05","0.00","0.0","0.0","74","87","60",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-02","9.62","0.00","0.0","0.0","78","91","69",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-03","6.26","0.00","0.0","0.0","80","94","68",,,,,"    1"
